ETER ID,Institution Name,Reference year,Legal status,Institution Category standardized,Total staff (FTE),Total academic staff (FTE),Total students enrolled ISCED 5-7,Flag Academic Staff FTE,Total academic staff (HC),Flag Academic Staff HC,Country code
CY0005,Πανεπιστήμιο Frederick,2013,private,uni,261.0,194.0,3046.0,0,51.0,0,CY
CY0006,Ευρωπαϊκό Πανεπιστήμιο Κύπρου,2013,private,uni,272.0,134.0,4629.0,0,56.0,2,CY
CY0010,Αστυνομική Ακαδημία Κύπρου,2013,public,other,,,0.0,0,60.0,0,CY
CY0013,Alexander College,2013,private,uas,25.0,9.0,77.0,0,23.0,0,CY
CY0014,American College,2013,private,uas,45.0,25.0,374.0,1,13.0,0,CY
CY0016,Casa College,2013,private,uas,23.0,9.0,282.0,0,42.0,0,CY
CY0017,C.D.A. College,2013,private,uas,73.0,54.0,680.0,0,29.0,0,CY
CY0019,Cyprus College,2013,private,uas,53.0,34.0,619.0,0,,0,CY
CY0021,Cyprus International Institute of Management,2013,private,uas,33.0,13.0,465.0,0,36.0,0,CY
CY0023,Frederick Institute of Technology,2013,private,uas,62.0,41.0,231.0,0,42.0,0,CY
CY0024,Global College,2013,private,uas,43.0,37.0,425.0,0,,0,CY
CY0025,Intercollege,2013,private,uas,37.0,25.0,225.0,0,390.0,0,CY
CY0026,KES College,2013,private,uas,45.0,29.0,301.0,0,68.0,0,CY
CY0033,The CTL Eurocollege,2013,private,uas,28.0,16.0,154.0,0,758.0,0,CY
CY0035,The Philips College,2013,private,uas,25.0,12.0,92.0,0,2174.0,0,CY
CY0038,Πανεπιστημιο Νεαπολης,2013,private,uni,84.0,42.0,790.0,0,196.0,0,CY
CY0039,The Cyprus Institute,2013,private,other,21.0,15.0,,0,866.0,0,CY
CY0040,Larnaca College,2013,private,uas,,,,0,2086.0,0,CY
CY0041,Cyprus School of Molecular Medicine-The Cyprus Institute of Neurology and Genetics,2013,private,other,8.0,2.0,36.0,0,729.0,0,CY
CY0042,University of Central Lancashire - Cyprus,2013,private,uni,72.0,29.0,268.0,0,649.0,0,CY
CY0043,Mesoyios College (Pafos),2013,private,uas,,,,0,336.0,0,CY
CZ0001,Akademie múzických umění v Praze,2013,public,uni,424.69,266.38,1257.0,0,752.0,0,CZ
CZ0002,Akademie výtvarných umění v Praze,2013,public,uni,108.82,62.04,295.0,0,409.0,0,CZ
CZ0003,Česká zemědělská univerzita v Praze,2013,public,uni,1194.12,650.43,21553.0,0,555.0,0,CZ
CZ0004,České vysoké učení technické v Praze,2013,public,uni,2550.96,1429.28,19539.0,2,6378.0,0,CZ
CZ0005,Janáčkova akademie múzických umění v Brně,2013,public,uni,283.53,146.62,604.0,0,1199.0,0,CZ
CZ0006,Jihočeská univerzita v Českých Budějovicích,2013,public,uni,1056.47,612.38,11754.0,0,633.0,0,CZ
CZ0007,Masarykova univerzita,2013,public,uni,2296.38,1180.5,34838.0,2,431.0,0,CZ
CZ0008,Mendelova univerzita v Brně,2013,public,uni,937.51,537.45,10168.0,0,347.0,2,CZ
CZ0009,Ostravská univerzita,2013,public,uni,724.23,440.8,9972.0,0,1020.0,0,CZ
CZ0010,Slezská univerzita v Opavě,2013,public,uni,569.71,281.73,7316.0,0,692.0,0,CZ
CZ0011,Technická univerzita v Liberci,2013,public,uni,696.48,396.08,7546.0,2,622.0,0,CZ
CZ0012,Univerzita Hradec Králové,2013,public,uni,547.67,329.9,8688.0,0,109.0,0,CZ
CZ0013,Univerzita J. E. Purkyně v Ústí nad Labem,2013,public,uni,704.54,409.39,9484.0,0,102.0,0,CZ
CZ0014,Univerzita Karlova v Praze,2013,public,uni,6836.98,3900.33,41038.0,2,81.0,0,CZ
CZ0015,Univerzita Palackého v Olomouci,2013,public,uni,1422.91,783.45,19797.0,2,1021.0,2,CZ
CZ0016,Univerzita Pardubice,2013,public,uni,783.85,399.83,9788.0,2,897.0,0,CZ
CZ0017,Univerzita Tomáše Bati ve Zlíně,2013,public,uni,645.68,375.4,10829.0,0,42.0,0,CZ
CZ0018,Veterinární a farmaceutická univerzita Brno,2013,public,uni,545.8,261.75,2741.0,0,38.0,0,CZ
CZ0019,Vysoká škola báňská - Technická univerzita Ostrava,2013,public,uni,1605.05,873.93,17909.0,2,58.0,2,CZ
CZ0020,Vysoká škola ekonomická v Praze,2013,public,uni,912.34,577.2,16564.0,0,133.0,0,CZ
CZ0021,Vysoká škola chemicko-technologická v Praze,2013,public,uni,841.8,500.23,3621.0,0,,0,CZ
CZ0022,Vysoká škola polytechnická Jihlava,2013,public,other,148.22,88.23,3001.0,0,119.0,0,CZ
CZ0023,Vysoká škola technická a ekonomická v Českých Budějovicích,2013,public,other,132.27,72.31,3741.0,0,,2,CZ
CZ0024,Vysoká škola umělecko-průmyslová v Praze,2013,public,uni,125.16,72.59,463.0,0,,0,CZ
CZ0025,Vysoké učení technické v Brně,2013,public,uni,1640.2,805.59,20056.0,2,21.0,2,CZ
CZ0026,Západočeská univerzita v Plzni,2013,public,uni,1343.37,660.02,12802.0,2,,0,CZ
CZ0027,"Bankovní institut vysoká škola, a.s.",2013,private,other,79.5,41.6,2752.0,0,24.0,0,CZ
CZ0028,"Evropský polytechnický institut, s.r.o.",2013,private,other,45.91,27.24,475.0,0,,0,CZ
CZ0029,"Vysoká škola hotelová v Praze 8, s.r.o.",2013,private,other,93.92,55.02,1751.0,0,,0,CZ
CZ0030,"Vysoká škola finanční a správní, o.p.s.",2013,private,uni,184.94,111.39,4588.0,0,,0,CZ
CZ0031,"Vysoká škola Karlovy Vary, o.p.s.",2013,private,other,,,467.0,0,103.0,0,CZ
CZ0032,"Vysoká škola podnikání, a.s.",2013,private,other,46.7,30.03,1414.0,0,,0,CZ
CZ0033,ŠKODA AUTO VYSOKÁ ŠKOLA o.p.s.,2013,private,other,,,1195.0,0,,0,CZ
CZ0034,"International  ART CAMPUS Prague, s.r.o.",2013,private,other,,,208.0,0,,0,CZ
CZ0036,"Soukromá vysoká škola ekonomických studií, s.r.o.",2013,private,other,24.82,18.65,287.0,0,20.0,0,CZ
CZ0037,"Vysoká škola obchodní v Praze, o.p.s.",2013,private,other,,,3261.0,0,27.0,0,CZ
CZ0038,"Akademie STING, o.p.s.",2013,private,other,31.4,18.14,707.0,0,,0,CZ
CZ0039,"Metropolitní univerzita v Praze, o.p.s.",2013,private,uni,,,5628.0,0,,0,CZ
CZ0040,"Univerzita Jana Amose Komenského Praha, s.r.o.",2013,private,uni,,,6561.0,0,14.0,0,CZ
CZ0041,"Vysoká škola Karla Engliše v Brně, a.s.",2013,private,other,,,605.0,0,,0,CZ
CZ0042,"Anglo-americká vysoká škola, o.p.s.",2013,private,other,47.81,47.81,518.0,0,,0,CZ
CZ0043,"Pražská vysoká škola psychosociálních studií, s.r.o.",2013,private,other,,,372.0,0,20.0,0,CZ
CZ0044,"Vysoká škola aplikovaného práva, s.r.o.",2013,private,other,,,121.0,0,,0,CZ
CZ0045,"Vysoká škola ekonomie a managementu, o.p.s.",2013,private,other,,,2315.0,0,,0,CZ
CZ0046,"University of New York in Prague, s.r.o.",2013,private,other,50.0,20.0,547.0,0,,0,CZ
CZ0047,"Vysoká škola manažerské informatiky, ekonomiky a práva, a.s.",2013,private,other,35.01,24.91,1255.0,0,29.0,0,CZ
CZ0048,"Vysoká škola mezinárodních a veřejných vztahů Praha, o.p.s.",2013,private,other,,,1163.0,0,,0,CZ
CZ0050,"Mezinárodní baptistický teologický seminář Evropské baptistické federace, o.p.s.",2013,private,other,,,9.0,0,115.0,0,CZ
CZ0051,"Západomoravská vysoká škola Třebíč, o.p.s.",2013,private,other,23.58,14.2,241.0,0,27.0,0,CZ
CZ0052,"Academia Rerum Civilium - Vysoká škola politických a společenských věd, s.r.o.",2013,private,other,,,240.0,0,32.0,0,CZ
CZ0053,"Vysoká škola evropských a regionálních studií, o.p.s.",2013,private,other,,,434.0,0,26.0,0,CZ
CZ0055,"Vysoká škola regionálního rozvoje, s.r.o.",2013,private,other,18.5,13.84,202.0,0,,0,CZ
CZ0056,"Filmová akademi Miroslava Ondříčka v Písku, o.p.s.",2013,private,other,,,174.0,0,,0,CZ
CZ0057,"Vysoká škola tělesné výchovy a sportu Palestra, s.r.o.",2013,private,other,,,434.0,0,,0,CZ
CZ0058,"NEWTON College, a.s.",2013,private,other,,,496.0,0,,0,CZ
CZ0059,"Vysoká škola logistiky, o.p.s.",2013,private,other,36.54,26.23,877.0,0,9.0,0,CZ
CZ0060,"Vysoká škola zdravotnická, o.p.s.",2013,private,other,,,515.0,0,,0,CZ
CZ0061,"B.I.B.S., a.s.",2013,private,other,38.92,11.92,365.0,0,,0,CZ
CZ0062,"Soukromá vysoká škola ekonomická Znojmo, s.r.o.",2013,private,other,35.56,25.0,511.0,0,,0,CZ
CZ0063,"Moravská vysoká škola Olomouc, o.p.s.",2013,private,other,48.55,24.46,560.0,0,,0,CZ
CZ0064,"Vysoká škola obchodní a hotelová, s.r.o.",2013,private,other,24.4,20.19,385.0,0,7664.0,0,CZ
CZ0065,"CEVRO Institut, o.p.s.",2013,private,other,,,830.0,0,9154.0,0,CZ
CZ0066,Unicorn College s.r.o.,2013,private,other,,,364.0,0,1218.0,0,CZ
CZ0068,Vysoká škola realitní - Institut Franka Dysona s.r.o.,2013,private,other,,,14.0,0,3998.0,0,CZ
CZ0069,"Vysoká škola sociálně-správní, Institut celoživotního vzdělávání Havířov, o.p.s.",2013,private,other,,,253.0,0,1792.0,0,CZ
CZ0071,"AKCENT College, s.r.o.",2013,private,other,11.25,8.5,113.0,0,1861.0,0,CZ
CZ0072,Policejní akademie České republiky v Praze,2013,public,uni,,,2233.0,0,4575.0,0,CZ
CZ0073,Univerzita obrany v Brně,2013,public,uni,,,1705.0,0,5926.0,0,CZ
CZ0074,"ARCHIP, s.r.o.",2013,private,other,,,43.0,0,2833.0,0,CZ
CZ0075,"Vysoká škola aplikované psychologie, s.r.o.",2013,private,other,10.0,,43.0,0,93.0,0,CZ
DE0001,Albert-Ludwigs-Universität Freiburg,2013,public,uni,11601.0,4394.0,22755.0,0,38.0,0,DE
DE0002,Ruprecht-Karls-Universität Heidelberg,2013,public,uni,12822.0,5252.0,27399.0,0,30.0,0,DE
DE0003,Universität Hohenheim,2013,public,uni,1724.0,761.0,9238.0,0,16.0,0,DE
DE0004,Karlsruher Institut für Technologie (KIT) - Bereich Hochschule,2013,public,uni,4625.0,2965.0,23066.0,0,2112.0,0,DE
DE0005,Universität Konstanz,2013,public,uni,1805.0,1047.0,10711.0,0,1299.0,0,DE
DE0006,Universität Mannheim,2013,public,uni,1409.0,956.0,11503.0,0,1806.0,1,DE
DE0007,Universität Stuttgart,2013,public,uni,4880.0,3207.0,24308.0,0,771.0,0,DE
DE0008,Eberhard Karls Universität Tübingen,2013,public,uni,9835.0,3760.0,25402.0,0,8043.0,0,DE
DE0009,Universität Ulm,2013,public,uni,6472.0,2105.0,9083.0,0,9564.0,0,DE
DE0012,Zeppelin Universität Friedrichshafen (Priv. H),2013,private,uni,194.0,79.0,858.0,0,8514.0,0,DE
DE0013,"AKAD, Wissenschaftliche Hochschule Lahr (Priv. Fern-H für Berufstätige)",2013,private,uni,25.0,18.0,367.0,0,900.0,0,DE
DE0014,"Freie Hochschule Stuttgart, Seminar für Waldorfpädagogik",2013,private,uni,32.0,22.0,228.0,0,50.0,0,DE
DE0015,Hochschule für jüdische Studien Heidelberg,2013,private,uni,24.0,14.0,87.0,0,973.0,0,DE
DE0016,Universität Augsburg,2013,public,uni,1606.0,1123.0,18592.0,0,4573.0,0,DE
DE0017,Otto-Friedrich-Universität Bamberg,2013,public,uni,1084.0,713.0,12283.0,0,5728.0,0,DE
DE0018,Universität Bayreuth,2013,public,uni,1907.0,1199.0,11970.0,0,4235.0,0,DE
DE0019,Katholische Universität Eichstätt-Ingolstadt (KU),2013,private,uni,664.0,400.0,4997.0,0,4617.0,0,DE
DE0020,Friedrich-Alexander-Universität Erlangen-Nürnberg,2013,public,uni,10630.0,4950.0,35403.0,0,3589.0,1,DE
DE0021,Ludwig-Maximilians-Universität München,2013,public,uni,14286.0,6091.0,44990.0,0,31.0,0,DE
DE0022,Technische Universität München,2013,public,uni,11348.0,5910.0,33967.0,0,61.0,1,DE
DE0023,Universität der Bundeswehr München,2013,public,uni,1137.0,667.0,2806.0,0,98.0,0,DE
DE0024,Hochschule für Politik München,2013,public,uni,17.0,10.0,529.0,0,324.0,0,DE
DE0025,Universität Passau,2013,public,uni,869.0,557.0,10998.0,0,152.0,0,DE
DE0026,Universität Regensburg,2013,public,uni,5851.0,2452.0,19805.0,0,614.0,0,DE
DE0027,Julius-Maximilians-Universität Würzburg,2013,public,uni,9041.0,3420.0,25091.0,0,3112.0,0,DE
DE0028,Freie Universität Berlin,2013,public,uni,4469.0,2422.0,28795.0,0,2520.0,0,DE
DE0029,Technische Universität Berlin,2013,public,uni,4778.0,2891.0,28723.0,0,305.0,0,DE
DE0031,Humboldt-Universität zu Berlin,2013,public,uni,3651.0,2201.0,27977.0,0,6845.0,0,DE
DE0032,ESCP-EAP Europäische Wirtschaftshochschule Berlin,2013,private,uni,51.0,20.0,142.0,0,1042.0,0,DE
DE0033,"European School of Management and Technology, Berlin (Priv. H)",2013,private,uni,63.0,33.0,153.0,0,301.0,1,DE
DE0034,Hertie School of Governance Berlin (Priv. wiss. H),2013,private,uni,105.0,53.0,302.0,0,609.0,0,DE
DE0035,Steinbeis-Hochschule Berlin (Priv. H),2013,private,uni,309.0,71.0,6073.0,0,94.0,0,DE
DE0036,Deutsche Universität für Weiterbildung Berlin (Priv. wiss. H),2013,private,uni,47.0,37.0,227.0,0,3119.0,0,DE
DE0038,Europa-Universität Viadrina Frankfurt (Oder),2013,public,uni,507.0,282.0,6279.0,0,5108.0,0,DE
DE0039,Universität Potsdam,2013,public,uni,2342.0,1563.0,18195.0,0,3009.0,0,DE
DE0040,Universität Bremen,2013,public,uni,2771.0,1825.0,17514.0,0,2784.0,0,DE
DE0041,Jacobs University Bremen (Priv. H),2013,private,uni,386.0,248.0,875.0,0,2641.0,0,DE
DE0042,Universität Hamburg,2013,public,uni,10577.0,4389.0,37136.0,0,169.0,0,DE
DE0043,Technische Universität Hamburg-Harburg,2013,public,uni,1280.0,755.0,6490.0,0,134.0,0,DE
DE0044,Hafencity Universität Hamburg,2013,public,uni,253.0,156.0,2310.0,0,2193.0,0,DE
DE0045,Helmut-Schmidt-Universität Hamburg,2013,public,uni,691.0,419.0,2224.0,1,3003.0,1,DE
DE0046,Bucerius Law School Hamburg (Priv. H),2013,private,uni,107.0,58.0,670.0,0,2507.0,0,DE
DE0047,Technische Universität Darmstadt,2013,public,uni,3950.0,2353.0,23672.0,0,736.0,0,DE
DE0048,Johann Wolfgang Goethe-Universität Frankfurt am Main,2013,public,uni,8231.0,3565.0,41749.0,0,5042.0,0,DE
DE0049,Justus-Liebig-Universität Gießen,2013,public,uni,3550.0,1691.0,25678.0,0,3441.0,0,DE
DE0051,Universität Kassel,2013,public,uni,2533.0,1526.0,22352.0,0,558.0,0,DE
DE0052,Philipps-Universität Marburg,2013,public,uni,3037.0,1573.0,23690.0,0,856.0,0,DE
DE0053,Frankfurt School of Finance & Management-HfB (Priv. H),2013,private,uni,124.0,77.0,1368.0,0,1346.0,0,DE
DE0054,EBS Universität für Wirtschaft und Recht (Priv.),2013,private,uni,225.0,89.0,1824.0,0,2294.0,0,DE
DE0055,Ernst-Moritz-Arndt-Universität Greifswald,2013,public,uni,4411.0,1553.0,10655.0,0,1455.0,0,DE
DE0056,Universität Rostock,2013,public,uni,5038.0,2031.0,13114.0,0,396.0,0,DE
DE0058,Technische Universität Carolo-Wilhelmina zu Braunschweig,2013,public,uni,3032.0,1834.0,15796.0,0,6954.0,0,DE
DE0059,Technische Universität Clausthal,2013,public,uni,1115.0,598.0,4072.0,0,2522.0,0,DE
DE0060,Georg-August-Universität Göttingen,2013,public,uni,8598.0,3328.0,22704.0,0,4475.0,0,DE
DE0061,Gottfried Wilhelm Leibnitz Universität Hannover,2013,public,uni,3941.0,2360.0,20832.0,0,6101.0,0,DE
DE0063,Tierärztliche Hochschule Hannover,2013,public,uni,890.0,336.0,1613.0,0,2765.0,0,DE
DE0064,Stiftung Universität Hildesheim,2013,public,uni,590.0,426.0,6169.0,0,3864.0,0,DE
DE0065,Leuphana Universität Lüneburg,2013,public,uni,1003.0,679.0,7698.0,0,5130.0,0,DE
DE0066,Carl von Ossietzky Universität Oldenburg,2013,public,uni,1882.0,1139.0,11262.0,0,993.0,1,DE
DE0067,Universität Osnabrück,2013,public,uni,1376.0,810.0,10943.0,0,6496.0,1,DE
DE0068,Universität Vechta,2013,public,uni,359.0,208.0,3837.0,0,749.0,0,DE
DE0069,RWTH Aachen,2013,public,uni,12769.0,5545.0,35904.0,0,6760.0,0,DE
DE0070,Universität Bielefeld,2013,public,uni,2380.0,1443.0,20039.0,0,1737.0,0,DE
DE0071,Ruhr-Universität Bochum,2013,public,uni,4779.0,2744.0,38151.0,0,1573.0,0,DE
DE0072,Rheinische Friedrich-Wilchelms-Universität Bonn,2013,public,uni,8874.0,3955.0,28143.0,0,1916.0,0,DE
DE0073,Technische Universität Dortmund,2013,public,uni,2919.0,1845.0,29189.0,0,272.0,1,DE
DE0074,Heinrich-Heine-Universität Düsseldorf,2013,public,uni,7387.0,2663.0,25678.0,0,87.0,0,DE
DE0075,Universität Duisburg-Essen,2013,public,uni,9387.0,3486.0,36878.0,0,1848.0,1,DE
DE0076,Fernuniversität in Hagen,2013,public,uni,1080.0,498.0,80068.0,0,1216.0,0,DE
DE0077,Universität zu Köln,2013,public,uni,10448.0,4194.0,48689.0,0,4107.0,0,DE
DE0078,Deutsche Sporthochschule Köln,2013,public,uni,567.0,341.0,4713.0,0,155.0,0,DE
DE0079,Westfälische Wilhelms-Universität Münster,2013,public,uni,11013.0,4244.0,37336.0,0,1588.0,0,DE
DE0080,Universität Paderborn,2013,public,uni,1805.0,1206.0,18510.0,0,219.0,0,DE
DE0081,Universität Siegen,2013,public,uni,1563.0,1011.0,17983.0,0,3339.0,0,DE
DE0082,Bergische Universität Wuppertal,2013,public,uni,1630.0,1054.0,17721.0,0,2426.0,0,DE
DE0083,Universität Witten/Herdecke,2013,private,uni,407.0,204.0,1441.0,0,5643.0,2,DE
DE0084,"Deutsche Hochschule der Polizei, Münster",2013,public,uni,119.0,53.0,248.0,0,1435.0,0,DE
DE0085,Technische Universität Kaiserslautern,2013,public,uni,1882.0,1104.0,13574.0,0,4696.0,0,DE
DE0086,Universität Koblenz-Landau,2013,public,uni,1007.0,661.0,14650.0,0,24.0,0,DE
DE0087,Johannes Gutenberg-Universität Mainz,2013,public,uni,3567.0,2106.0,33938.0,0,61.0,0,DE
DE0089,Deutsche Universität für Verwaltungswissenschaften Speyer,2013,public,uni,127.0,62.0,326.0,0,3540.0,0,DE
DE0090,Universität Trier,2013,public,uni,1252.0,763.0,14442.0,0,2636.0,0,DE
DE0091,WHU – Otto Beisheim School of Management,2013,private,uni,232.0,108.0,986.0,0,581.0,0,DE
DE0092,Universität des Saarlandes Saarbrücken,2013,public,uni,7068.0,2371.0,16400.0,0,3161.0,0,DE
DE0093,Technische Universität Chemnitz,2013,public,uni,2240.0,1486.0,10346.0,0,251.0,0,DE
DE0094,Technische Universität Dresden,2013,public,uni,9296.0,3902.0,32109.0,0,939.0,0,DE
DE0096,Technische Universität Bergakademie Freiberg,2013,public,uni,1526.0,933.0,4999.0,0,1126.0,0,DE
DE0097,Universität Leipzig,2013,public,uni,7214.0,2734.0,25030.0,0,4926.0,0,DE
DE0100,DIU-Dresden Intern. University GmbH Dresden (Priv. H),2013,private,uni,25.0,21.0,1675.0,0,828.0,0,DE
DE0101,HHL Leipzig Graduate School of Management,2013,private,uni,106.0,56.0,423.0,0,493.0,0,DE
DE0102,Martin-Luther-Universität Halle-Wittenberg,2013,public,uni,5838.0,2342.0,19062.0,0,532.0,0,DE
DE0103,Otto-von-Guericke-Universität Magdeburg,2013,public,uni,5167.0,1791.0,13264.0,0,359.0,0,DE
DE0104,Universität Flensburg,2013,public,uni,379.0,284.0,4632.0,0,471.0,0,DE
DE0105,Christian-Albrechts-Universität zu Kiel,2013,public,uni,2952.0,1744.0,22615.0,0,234.0,0,DE
DE0106,Universität Lübeck,2013,public,uni,400.0,198.0,3250.0,0,238.0,0,DE
DE0108,Universität Erfurt,2013,public,uni,627.0,393.0,5445.0,0,55.0,0,DE
DE0109,Technische Universität Ilmenau,2013,public,uni,1401.0,817.0,6130.0,0,19.0,0,DE
DE0110,Friedrich-Schiller-Universität Jena,2013,public,uni,7351.0,3061.0,17643.0,0,76.0,0,DE
DE0111,Bauhaus-Universität Weimar,2013,public,uni,799.0,427.0,4026.0,0,23.0,1,DE
DE0112,Pädagogische Hochschule Freiburg i.Br.,2013,public,other,337.0,247.0,4946.0,0,23.0,1,DE
DE0113,Pädagogische Hochschule Heidelberg,2013,public,other,356.0,272.0,4515.0,0,27.0,0,DE
